contract_address,buyer,nft_address,token_id,price,tx_hash,block_number,block_hash,network,tx_index,log_index
0xdba9d270059eb6d21d61b7c58a95d87c4d872305,0x12ff199bbc384dda90e66fbfc3b4d95bb922bf06,0xcc935538a7af54051d9d8561262a71eb1d2a706d,6,11000000,0x622ae27b64dac032ec27e68348332e541ff791717d6e60c9573cac278c7b53ea,8382311,0x9b49399688ab6e5a7e638b1723fda41bce81d83f54019dbc778f8ac2761ae15d,sepolia
0xdba9d270059eb6d21d61b7c58a95d87c4d872305,0xd71535451683edf80fd74232124e42b4fce9630d,0xcc935538a7af54051d9d8561262a71eb1d2a706d,2,10000000,0x873aab5b0bd8ee9e457efb5b294f0d349fee1982a503d1e9a6d9102eebc0a243,8382329,0x304cc7406ab1a7ea8fd2e90b7d63b744d05fded677535621aa2723b7e49b67d8,sepolia
